Source,Target,Weight,Type
Parasitology,Animal Science and Zoology,3,Undirected
Parasitology,Spectroscopy,1,Undirected
Parasitology,Virology,7,Undirected
Parasitology,Pharmacology,1,Undirected
Safety Research,Computer Science Applications,25,Undirected
Safety Research,Modeling and Simulation,2,Undirected
Safety Research,Demography,18,Undirected
Safety Research,Signal Processing,4,Undirected
Safety Research,Management Information Systems,11,Undirected
Safety Research,General Decision Sciences,12,Undirected
Safety Research,General Social Sciences,5,Undirected
Safety Research,Toxicology,5,Undirected
Safety Research,Nutrition and Dietetics,13,Undirected
Safety Research,Marketing,5,Undirected
Safety Research,Information Systems and Management,8,Undirected
Safety Research,Occupational Therapy,7,Undirected
Safety Research,Orthopedics and Sports Medicine,1,Undirected
Safety Research,Developmental and Educational Psychology,11,Undirected
Safety Research,"General Economics, Econometrics and Finance",3,Undirected
Safety Research,Media Technology,29,Undirected
Safety Research,Applied Psychology,2,Undirected
Safety Research,Soil Science,5,Undirected
Safety Research,Strategy and Management,6,Undirected
Safety Research,Industrial and Manufacturing Engineering,3,Undirected
Safety Research,Reproductive Medicine,2,Undirected
Safety Research,Management of Technology and Innovation,3,Undirected
Safety Research,Pharmacy,1,Undirected
Safety Research,Speech and Hearing,5,Undirected
Safety Research,Spectroscopy,1,Undirected
Safety Research,Business and International Management,2,Undirected
Safety Research,Control and Systems Engineering,3,Undirected
Safety Research,Literature and Literary Theory,1,Undirected
Safety Research,Radiological and Ultrasound Technology,3,Undirected
Safety Research,Accounting,2,Undirected
Safety Research,"Safety, Risk, Reliability and Quality",1,Undirected
Safety Research,Pharmacology,1,Undirected
Safety Research,Analytical Chemistry,1,Undirected
Safety Research,Mechanics of Materials,1,Undirected
Signal Processing,Hardware and Architecture,7,Undirected
Signal Processing,"Geography, Planning and Development",5,Undirected
Signal Processing,Geochemistry and Petrology,2,Undirected
Signal Processing,Developmental Biology,7,Undirected
Signal Processing,Control and Systems Engineering,10,Undirected
Signal Processing,Building and Construction,11,Undirected
Signal Processing,Transportation,5,Undirected
Signal Processing,Music,3,Undirected
Signal Processing,Software,18,Undirected
Signal Processing,Aerospace Engineering,5,Undirected
Signal Processing,Media Technology,3,Undirected
Signal Processing,Applied Psychology,1,Undirected
Signal Processing,Ocean Engineering,1,Undirected
Signal Processing,Linguistics and Language,1,Undirected
Signal Processing,Computational Mathematics,2,Undirected
Signal Processing,Speech and Hearing,1,Undirected
Signal Processing,Sensory Systems,1,Undirected
Signal Processing,Environmental Engineering,2,Undirected
Signal Processing,Otorhinolaryngology,1,Undirected
Signal Processing,Condensed Matter Physics,1,Undirected
Signal Processing,Instrumentation,1,Undirected
Signal Processing,"Safety, Risk, Reliability and Quality",1,Undirected
Hardware and Architecture,Software,4,Undirected
Hardware and Architecture,Automotive Engineering,5,Undirected
Hardware and Architecture,Control and Systems Engineering,11,Undirected
Hardware and Architecture,Condensed Matter Physics,1,Undirected
Hardware and Architecture,Industrial and Manufacturing Engineering,4,Undirected
Hardware and Architecture,Aerospace Engineering,1,Undirected
Hardware and Architecture,Media Technology,3,Undirected
Hardware and Architecture,Computer Science Applications,4,Undirected
Hardware and Architecture,Numerical Analysis,1,Undirected
Hardware and Architecture,Management of Technology and Innovation,1,Undirected
Hardware and Architecture,Computational Mathematics,1,Undirected
Hardware and Architecture,Spectroscopy,1,Undirected
Automotive Engineering,Energy Engineering and Power Technology,16,Undirected
Automotive Engineering,"Safety, Risk, Reliability and Quality",31,Undirected
Automotive Engineering,Control and Systems Engineering,64,Undirected
Automotive Engineering,Industrial and Manufacturing Engineering,77,Undirected
Automotive Engineering,Civil and Structural Engineering,9,Undirected
Automotive Engineering,Transportation,48,Undirected
Automotive Engineering,Orthodontics,6,Undirected
Automotive Engineering,Building and Construction,73,Undirected
Automotive Engineering,Museology,2,Undirected
Automotive Engineering,Strategy and Management,4,Undirected
Automotive Engineering,Spectroscopy,1,Undirected
Automotive Engineering,Mechanics of Materials,4,Undirected
Automotive Engineering,Speech and Hearing,2,Undirected
Automotive Engineering,Environmental Engineering,19,Undirected
Automotive Engineering,Ocean Engineering,5,Undirected
Automotive Engineering,"Electronic, Optical and Magnetic Materials",9,Undirected
Automotive Engineering,Marketing,10,Undirected
Automotive Engineering,Aerospace Engineering,22,Undirected
Automotive Engineering,Biomaterials,20,Undirected
Automotive Engineering,"Geography, Planning and Development",7,Undirected
Automotive Engineering,"Surfaces, Coatings and Films",3,Undirected
Automotive Engineering,Earth-Surface Processes,2,Undirected
Automotive Engineering,Fluid Flow and Transfer Processes,7,Undirected
Automotive Engineering,"General Economics, Econometrics and Finance",1,Undirected
Automotive Engineering,Catalysis,1,Undirected
Automotive Engineering,Organic Chemistry,12,Undirected
Automotive Engineering,Geology,2,Undirected
Automotive Engineering,"Physical Therapy, Sports Therapy and Rehabilitation",4,Undirected
Automotive Engineering,Ceramics and Composites,2,Undirected
Automotive Engineering,Management Information Systems,2,Undirected
Automotive Engineering,Demography,1,Undirected
Automotive Engineering,Media Technology,1,Undirected
Automotive Engineering,General Materials Science,2,Undirected
Automotive Engineering,Management of Technology and Innovation,1,Undirected
Automotive Engineering,Modeling and Simulation,1,Undirected
Automotive Engineering,Applied Mathematics,1,Undirected
Automotive Engineering,Pharmacology,1,Undirected
Automotive Engineering,Emergency Medical Services,1,Undirected
Automotive Engineering,Molecular Medicine,1,Undirected
Environmental Engineering,Geochemistry and Petrology,24,Undirected
Environmental Engineering,Strategy and Management,15,Undirected
Environmental Engineering,Industrial and Manufacturing Engineering,41,Undirected
Environmental Engineering,Civil and Structural Engineering,96,Undirected
Environmental Engineering,Building and Construction,109,Undirected
Environmental Engineering,Environmental Chemistry,65,Undirected
Environmental Engineering,Soil Science,24,Undirected
Environmental Engineering,Energy Engineering and Power Technology,5,Undirected
Environmental Engineering,Geophysics,22,Undirected
Environmental Engineering,Ocean Engineering,78,Undirected
Environmental Engineering,Mechanics of Materials,34,Undirected
Environmental Engineering,Media Technology,7,Undirected
Environmental Engineering,Geology,21,Undirected
Environmental Engineering,Aerospace Engineering,50,Undirected
Environmental Engineering,Control and Systems Engineering,10,Undirected
Environmental Engineering,Agronomy and Crop Science,1,Undirected
Environmental Engineering,Transportation,5,Undirected
Environmental Engineering,Nutrition and Dietetics,2,Undirected
Environmental Engineering,"Safety, Risk, Reliability and Quality",7,Undirected
Environmental Engineering,Insect Science,5,Undirected
Environmental Engineering,"Electronic, Optical and Magnetic Materials",9,Undirected
Environmental Engineering,Catalysis,5,Undirected
Environmental Engineering,Organic Chemistry,2,Undirected
Environmental Engineering,Urban Studies,2,Undirected
Environmental Engineering,Spectroscopy,4,Undirected
Environmental Engineering,Applied Mathematics,1,Undirected
Environmental Engineering,Speech and Hearing,20,Undirected
Environmental Engineering,Space and Planetary Science,1,Undirected
Environmental Engineering,Biomaterials,7,Undirected
Environmental Engineering,Electrochemistry,4,Undirected
Environmental Engineering,Marketing,1,Undirected
Environmental Engineering,Earth-Surface Processes,5,Undirected
Environmental Engineering,Process Chemistry and Technology,4,Undirected
Environmental Engineering,Ceramics and Composites,1,Undirected
Environmental Engineering,"Surfaces, Coatings and Films",1,Undirected
Environmental Engineering,Radiological and Ultrasound Technology,1,Undirected
Environmental Engineering,Animal Science and Zoology,1,Undirected
Environmental Engineering,Pharmacology,1,Undirected
Environmental Engineering,Endocrinology,1,Undirected
Environmental Engineering,Analytical Chemistry,1,Undirected
Environmental Engineering,Physical and Theoretical Chemistry,1,Undirected
Environmental Engineering,Information Systems and Management,1,Undirected
Geochemistry and Petrology,Environmental Chemistry,19,Undirected
Geochemistry and Petrology,Industrial and Manufacturing Engineering,5,Undirected
Geochemistry and Petrology,"Geography, Planning and Development",2,Undirected
Geochemistry and Petrology,Soil Science,7,Undirected
Geochemistry and Petrology,Geology,5,Undirected
Geochemistry and Petrology,Geophysics,13,Undirected
Geochemistry and Petrology,Biomaterials,3,Undirected
Geochemistry and Petrology,Civil and Structural Engineering,4,Undirected
Geochemistry and Petrology,Software,1,Undirected
Geochemistry and Petrology,Earth-Surface Processes,4,Undirected
Geochemistry and Petrology,Building and Construction,6,Undirected
Geochemistry and Petrology,Radiation,3,Undirected
Geochemistry and Petrology,Ocean Engineering,9,Undirected
Geochemistry and Petrology,Nutrition and Dietetics,1,Undirected
Geochemistry and Petrology,Information Systems and Management,3,Undirected
Geochemistry and Petrology,Ceramics and Composites,1,Undirected
Geochemistry and Petrology,Analytical Chemistry,2,Undirected
Geochemistry and Petrology,Electrochemistry,1,Undirected
Geochemistry and Petrology,"Electronic, Optical and Magnetic Materials",1,Undirected
Geochemistry and Petrology,Fuel Technology,1,Undirected
Geochemistry and Petrology,Mechanics of Materials,4,Undirected
Geochemistry and Petrology,Biochemistry,2,Undirected
Geochemistry and Petrology,Radiological and Ultrasound Technology,1,Undirected
Geochemistry and Petrology,Archeology,1,Undirected
Geochemistry and Petrology,Agronomy and Crop Science,1,Undirected
Geochemistry and Petrology,Aerospace Engineering,1,Undirected
Ocean Engineering,Information Systems and Management,4,Undirected
Ocean Engineering,"Safety, Risk, Reliability and Quality",8,Undirected
Ocean Engineering,Complementary and alternative medicine,1,Undirected
Ocean Engineering,Media Technology,4,Undirected
Ocean Engineering,Geophysics,33,Undirected
Ocean Engineering,Industrial and Manufacturing Engineering,7,Undirected
Ocean Engineering,"Geography, Planning and Development",4,Undirected
Ocean Engineering,Mechanics of Materials,70,Undirected
Ocean Engineering,Environmental Chemistry,7,Undirected
Ocean Engineering,Aerospace Engineering,30,Undirected
Ocean Engineering,Space and Planetary Science,1,Undirected
Ocean Engineering,Civil and Structural Engineering,40,Undirected
Ocean Engineering,Building and Construction,11,Undirected
Ocean Engineering,Fuel Technology,1,Undirected
Ocean Engineering,Control and Systems Engineering,16,Undirected
Ocean Engineering,Spectroscopy,1,Undirected
Ocean Engineering,Catalysis,1,Undirected
Ocean Engineering,Nutrition and Dietetics,3,Undirected
Ocean Engineering,Geology,4,Undirected
Ocean Engineering,Earth-Surface Processes,14,Undirected
Ocean Engineering,Management of Technology and Innovation,1,Undirected
Ocean Engineering,Analytical Chemistry,7,Undirected
Ocean Engineering,Applied Mathematics,2,Undirected
Ocean Engineering,Endocrinology,1,Undirected
Ocean Engineering,Transportation,11,Undirected
Ocean Engineering,Soil Science,4,Undirected
Ocean Engineering,Radiological and Ultrasound Technology,3,Undirected
Ocean Engineering,Management Information Systems,2,Undirected
Ocean Engineering,Organic Chemistry,5,Undirected
Ocean Engineering,"Surfaces, Coatings and Films",5,Undirected
Ocean Engineering,"General Economics, Econometrics and Finance",1,Undirected
Ocean Engineering,Biomaterials,2,Undirected
Ocean Engineering,Archeology,1,Undirected
Ocean Engineering,Condensed Matter Physics,3,Undirected
Ocean Engineering,Fluid Flow and Transfer Processes,1,Undirected
Ocean Engineering,Radiation,1,Undirected
Ocean Engineering,Molecular Medicine,3,Undirected
Ocean Engineering,Ceramics and Composites,1,Undirected
Ocean Engineering,Periodontics,1,Undirected
